-90	235
-89	245
-88	213
-87	266
-86	250
-85	274
-84	287
-83	266
-82	313
-81	283
-80	352
-79	338
-78	322
-77	341
-76	396
-75	376
-74	404
-73	429
-72	404
-71	431
-70	494
-69	453
-68	494
-67	528
-66	540
-65	558
-64	542
-63	611
-62	658
-61	663
-60	661
-59	761
-58	740
-57	773
-56	767
-55	846
-54	906
-53	961
-52	930
-51	986
-50	1035
-49	1092
-48	1171
-47	1159
-46	1292
-45	1344
-44	1413
-43	1479
-42	1492
-41	1623
-40	1641
-39	1767
-38	1878
-37	1934
-36	2102
-35	2282
-34	2236
-33	2554
-32	2572
-31	2812
-30	2875
-29	3090
-28	3220
-27	3424
-26	3616
-25	4010
-24	4024
-23	4537
-22	4797
-21	5185
-20	5522
-19	6001
-18	6559
-17	7170
-16	7723
-15	8466
-14	9409
-13	10471
-12	11587
-11	12986
-10	14985
-9	17113
-8	20084
-7	23984
-6	29163
-5	36405
-4	47602
-3	65687
-2	100097
-1	180064
0	139410
1	153444
2	101336
3	75837
4	59032
5	47821
6	38762
7	32466
8	27318
9	23372
10	20009
11	17159
12	15051
13	13105
14	11562
15	9983
16	8964
17	8042
18	7249
19	6543
20	5901
21	5507
22	4884
23	4532
24	4115
25	3901
26	3423
27	3308
28	2945
29	2786
30	2564
31	2414
32	2242
33	2108
34	1965
35	1818
36	1775
37	1524
38	1512
39	1402
40	1359
41	1236
42	1179
43	1131
44	1046
45	1064
46	983
47	875
48	812
49	787
50	767
51	733
52	646
53	702
54	644
55	595
56	592
57	551
58	505
59	479
60	468
61	444
62	407
63	418
64	404
65	371
66	371
67	351
68	347
69	381
70	325
71	298
72	284
73	302
74	287
75	255
76	245
77	204
78	225
79	225
80	202
81	211
82	198
83	189
84	180
85	214
86	190
87	210
88	173
89	145
90	148
91	205
92	195
93	182
94	164
95	185
96	165
97	138
98	117
99	119
100	111
101	121
102	93
103	130
104	93
105	115
106	100
107	79
108	83
109	88
110	85
111	76
112	61
113	82
114	101
115	68
116	87
117	72
118	76
119	64
120	60
121	50
122	69
123	55
124	57
125	58
126	55
127	57
128	62
129	49
130	62
131	58
132	46
133	42
134	49
135	42
136	43
137	41
138	44
139	51
140	46
141	33
142	44
143	45
144	26
145	46
146	39
147	32
148	30
149	39
150	25
151	32
152	31
153	42
154	17
155	33
156	27
157	29
158	30
159	28
160	36
161	21
162	30
163	33
164	24
165	33
166	13
167	26
168	23
169	27
170	24
171	26
172	28
173	25
174	23
175	27
176	19
177	21
178	13
179	15
180	15
181	20
182	20
183	15
184	15
185	16
186	16
187	17
188	18
189	15
190	11
191	17
192	16
193	20
194	19
195	19
196	9
197	14
198	12
199	14
200	11
201	15
202	11
203	13
204	10
205	6
206	14
207	13
208	12
209	11
210	16
211	16
212	8
213	15
214	10
215	7
216	11
217	11
218	10
219	10
220	4
221	5
222	4
223	12
224	11
225	9
226	8
227	9
228	9
229	4
230	15
231	9
232	13
233	8
234	12
235	8
236	11
237	10
238	6
239	10
240	5
241	8
242	9
243	11
244	7
245	6
246	9
247	9
248	8
249	7
250	7
251	7
252	10
253	8
254	10
255	8
256	6
257	4
258	6
259	5
260	4
261	6
262	9
263	5
264	8
265	5
266	5
267	5
268	2
269	4
270	4
271	8
272	7
273	7
274	9
275	5
276	8
277	3
278	7
279	5
280	6
281	3
282	3
283	4
284	2
285	6
286	7
287	7
288	3
289	7
290	2
291	5
292	3
293	4
294	6
295	4
296	3
297	5
298	7
299	2
300	5
301	4
302	6
303	4
304	4
305	5
306	6
307	6
308	4
309	1
310	6
311	5
312	4
313	6
314	3
315	5
316	2
317	5
318	5
319	4
320	2
321	3
322	3
323	5
324	1
325	6
326	6
327	3
328	4
329	2
330	4
331	3
332	3
333	5
334	3
335	1
336	2
337	3
338	2
339	4
340	1
341	2
343	2
344	3
345	4
346	5
348	2
349	2
350	2
351	6
352	3
353	3
354	2
355	3
356	3
357	2
358	4
359	4
360	1
361	2
362	3
363	3
364	1
365	1
367	2
368	1
369	2
370	1
371	3
372	1
373	2
375	2
376	4
377	2
378	4
379	3
380	1
381	4
383	1
387	2
388	1
389	2
390	3
391	1
392	5
393	3
394	3
395	1
396	1
397	2
398	2
400	2
401	4
402	2
403	3
404	1
405	3
406	2
407	2
408	1
410	2
411	4
413	2
414	4
415	2
417	1
419	2
420	4
422	3
423	1
424	3
425	3
426	2
427	1
428	1
429	1
430	2
431	3
432	3
433	1
435	1
437	2
439	1
440	3
441	1
442	1
443	1
444	2
445	2
446	2
447	1
448	2
449	2
450	1
451	1
452	2
453	1
454	1
455	2
458	2
459	2
460	3
463	1
464	3
465	1
466	1
467	1
468	1
469	2
470	1
471	3
472	3
473	1
474	1
476	1
477	2
478	1
482	1
484	2
486	1
488	1
490	2
491	1
492	1
493	1
494	1
496	3
497	2
498	1
501	2
504	1
505	1
506	2
507	1
508	1
510	1
511	2
512	1
513	1
515	1
517	1
519	3
520	1
521	1
522	1
523	1
525	1
526	1
528	1
530	1
531	1
534	2
535	1
537	2
538	2
539	1
540	2
543	1
544	1
545	1
547	1
548	1
550	1
551	1
552	2
553	2
554	2
555	2
559	1
561	1
562	1
563	1
566	1
567	1
570	1
573	1
574	2
576	1
577	1
578	1
581	1
582	1
585	1
591	1
592	1
596	1
597	1
601	2
603	2
605	2
606	2
607	1
609	2
610	1
611	1
615	1
620	1
621	1
622	1
626	2
631	1
633	1
640	1
644	1
654	1
655	2
656	3
658	1
661	1
664	1
671	1
672	1
673	1
674	2
677	3
684	1
686	1
689	1
690	1
691	1
694	1
695	1
696	1
697	1
698	1
700	1
702	2
704	1
706	2
707	1
709	1
710	1
715	1
717	1
719	1
721	1
728	2
729	1
730	1
735	1
740	2
741	1
742	1
749	2
751	1
753	2
758	1
761	1
773	1
778	1
781	1
785	2
789	1
799	1
802	1
809	1
811	1
812	1
821	1
822	2
824	1
825	1
826	2
827	1
835	1
838	1
839	1
842	1
844	1
845	1
849	1
850	2
851	1
853	1
856	1
859	1
863	2
871	1
876	1
880	1
891	2
894	1
895	1
897	1
898	1
899	1
900	1
905	1
907	1
908	1
911	1
912	1
917	1
918	1
928	1
929	2
934	1
937	2
939	1
948	1
949	1
956	1
960	1
968	1
973	1
978	1
988	1
1643	1
2300	1
2308	1
5763	1
