1065	5
1066	1
1067	6
1068	12
1069	11
1070	3
1071	5
1072	8
1073	7
1074	4
1075	9
1076	6
1077	3
1078	5
1079	7
1080	8
1081	9
1082	5
1083	3
1084	6
1085	4
1086	5
1087	5
1088	6
1089	10
1090	7
1091	5
1092	5
1093	3
1094	4
1095	5
1096	4
1097	5
1098	7
1099	7
1100	5
1101	7
1102	7
1103	9
1104	6
1105	6
1106	3
1107	5
1108	4
1109	5
1110	6
1111	8
1112	5
1113	7
1114	5
1115	4
1116	8
1117	9
1118	5
1119	1
1120	2
1121	5
1122	6
1123	7
1124	6
1125	2
1126	4
1127	6
1128	8
1129	5
1130	5
1131	2
1132	3
1133	7
1134	10
1135	3
1136	4
1137	5
1138	2
1139	3
1140	6
1141	5
1142	8
1143	4
1144	4
1145	5
1146	6
1147	8
1148	6
1149	4
1150	3
1151	7
1152	5
1153	7
1154	5
1155	3
1156	2
1157	6
1158	2
1159	6
1160	2
1161	6
1162	2
1163	3
1164	4
1165	8
1166	5
1167	7
1168	4
1169	8
1170	6
1171	6
1172	3
1173	3
1174	8
1175	5
1176	4
1177	8
1178	3
1179	5
1180	2
1181	1
1182	3
1183	2
1184	3
1185	3
1186	10
1187	4
1188	5
1189	4
1190	6
1191	6
1192	4
1193	6
1194	2
1195	2
1196	7
1197	1
1198	5
1199	4
1200	4
1201	3
1202	4
1204	3
1205	5
1206	5
1207	9
1208	3
1209	6
1210	5
1211	8
1212	1
1213	4
1214	4
1215	3
1216	4
1217	5
1219	3
1220	6
1222	1
1223	4
1224	4
1225	3
1226	2
1227	3
1228	4
1229	4
1231	4
1232	7
1233	2
1235	3
1236	2
1237	3
1238	3
1239	6
1240	2
1241	3
1242	6
1243	6
1244	5
1245	3
1246	2
1247	3
1248	2
1249	2
1250	3
1251	3
1252	4
1253	2
1254	1
1255	7
1256	3
1257	2
1258	4
1259	2
1260	3
1261	2
1262	2
1263	2
1264	3
1265	6
1266	4
1267	4
1268	2
1269	1
1270	5
1271	5
1272	2
1273	2
1274	6
1275	7
1276	6
1277	4
1278	5
1279	5
1280	7
1281	4
1282	3
1283	3
1284	3
1285	3
1286	4
1287	7
1288	7
1289	1
1290	5
1291	7
1292	5
1293	2
1294	3
1295	3
1296	3
1297	2
1299	8
1300	1
1301	3
1302	4
1303	1
1304	4
1305	6
1306	2
1307	2
1308	2
1309	3
1310	5
1311	4
1312	3
1313	1
1314	5
1315	2
1316	1
1317	5
1318	6
1319	1
1320	5
1321	2
1322	4
1323	5
1324	4
1326	7
1327	2
1328	4
1329	3
1330	3
1331	4
1332	1
1333	3
1334	3
1335	1
1336	3
1337	4
1338	5
1339	4
1340	3
1341	1
1342	4
1343	2
1344	1
1345	4
1346	4
1347	7
1348	5
1349	2
1350	3
1351	2
1352	5
1353	2
1354	4
1355	6
1356	3
1357	4
1358	1
1359	2
1360	4
1361	3
1362	3
1364	2
1365	7
1366	2
1367	1
1368	6
1369	3
1370	6
1371	1
1372	1
1373	4
1374	5
1375	5
1376	4
1377	3
1378	4
1379	2
1381	2
1382	3
1383	2
1384	1
1385	6
1386	4
1388	1
1389	2
1390	5
1391	3
1392	3
1393	2
1394	6
1395	6
1396	5
1397	6
1398	8
1399	2
1400	6
1401	3
1402	3
1403	6
1404	1
1405	3
1406	1
1407	5
1408	3
1409	4
1410	1
1411	4
1412	1
1413	5
1414	2
1415	2
1416	8
1417	2
1418	4
1419	5
1420	3
1421	4
1423	4
1424	5
1425	6
1426	3
1427	5
1428	2
1429	4
1430	3
1431	4
1432	2
1433	2
1434	1
1435	1
1436	4
1437	4
1438	3
1440	3
1441	5
1442	1
1443	2
1444	2
1445	7
1446	2
1447	3
1448	5
1449	4
1450	2
1452	2
1453	3
1454	2
1455	1
1456	5
1458	3
1459	2
1460	3
1461	5
1462	2
1463	2
1464	1
1465	3
1466	3
1467	1
1468	3
1469	3
1470	7
1471	2
1472	2
1473	1
1474	2
1475	1
1476	2
1477	4
1478	7
1479	1
1480	3
1481	7
1482	3
1483	3
1484	3
1485	2
1486	1
1487	2
1488	2
1489	2
1490	1
1491	1
1492	3
1493	4
1494	2
1495	1
1496	3
1497	2
1498	5
1499	4
1500	1
1501	5
1502	2
1503	2
1504	2
1505	1
1506	5
1507	3
1508	3
1509	2
1510	2
1511	2
1512	3
1513	2
1514	5
1515	2
1516	1
1517	1
1518	1
1520	4
1521	3
1522	4
1523	1
1524	4
1525	3
1527	2
1529	3
1530	2
1531	3
1532	3
1535	1
1536	4
1537	2
1538	2
1539	2
1540	2
1541	2
1542	2
1544	3
1545	2
1546	5
1547	2
1548	1
1549	1
1550	3
1551	5
1552	1
1553	2
1554	3
1556	2
1557	2
1559	3
1560	4
1561	1
1562	2
1563	1
1564	1
1566	1
1567	1
1568	2
1569	2
1570	1
1571	1
1572	2
1573	1
1574	2
1575	3
1576	2
1577	2
1578	2
1579	4
1580	3
1581	1
1582	5
1583	2
1585	2
1586	1
1587	2
1588	2
1589	1
1590	2
1591	2
1592	1
1593	2
1594	1
1595	4
1597	4
1598	2
1599	5
1600	2
1601	4
1602	1
1604	1
1606	1
1607	2
1608	1
1609	3
1610	1
1611	1
1612	3
1613	3
1614	4
1615	1
1616	1
1617	2
1620	1
1622	2
1624	8
1625	1
1626	1
1627	5
1628	3
1629	1
1630	2
1631	2
1632	1
1634	2
1635	1
1636	2
1637	4
1640	1
1641	4
1642	1
1643	1
1644	1
1645	3
1647	2
1648	4
1649	2
1650	3
1651	1
1652	2
1654	3
1655	2
1656	2
1658	2
1660	1
1662	2
1663	1
1665	2
1666	1
1668	1
1672	1
1673	1
1674	1
1676	1
1677	1
1679	1
1680	1
1681	1
1682	1
1683	2
1685	2
1686	1
1687	1
1688	3
1690	3
1691	4
1694	1
1695	3
1696	2
1698	1
1699	1
1700	1
1701	1
1705	4
1707	1
1708	2
1709	3
1710	1
1712	1
1716	1
1717	2
1718	2
1719	3
1721	2
1723	2
1724	1
1725	4
1726	2
1727	3
1728	1
1729	2
1730	3
1731	1
1732	1
1734	1
1737	1
1741	5
1745	3
1748	1
1749	4
1751	1
1753	1
1754	1
1756	1
1757	2
1758	1
1759	1
1761	2
1762	2
1763	2
1767	1
1768	1
1770	1
1771	2
1774	2
1775	3
1776	2
1779	2
1780	3
1783	1
1784	1
1785	1
1786	1
1787	2
1788	1
1790	1
1794	1
1796	2
1797	2
1798	1
1800	1
1804	1
1805	1
1806	1
1810	1
1811	2
1812	1
1813	1
1816	2
1818	1
1819	1
1820	2
1822	1
1825	1
1826	2
1829	2
1830	1
1831	1
1833	2
1834	2
1837	3
1838	1
1839	1
1841	1
1843	1
1844	1
1845	1
1846	1
1848	1
1849	2
1850	1
1853	2
1854	2
1857	1
1858	1
1860	1
1862	2
1863	1
1864	1
1865	2
1866	1
1867	1
1868	3
1871	1
1872	2
1873	1
1878	2
1880	1
1886	1
1888	1
1890	1
1896	1
1899	2
1903	1
1904	1
1905	1
1908	1
1915	1
1917	1
1918	1
1920	1
1922	2
1933	1
1934	1
1938	1
1939	1
1940	1
1943	1
1944	1
1948	1
1952	1
1953	1
1954	1
1956	1
1957	1
1958	1
1964	1
1965	1
1966	1
1972	1
1975	1
1977	2
1979	1
1980	2
1981	1
1984	1
1986	1
1996	1
1997	1
2004	2
2009	1
2010	1
2011	2
2014	3
2016	2
2017	2
2028	1
2030	1
2034	2
2037	1
2042	1
2043	1
2044	1
2045	1
2049	1
2050	2
2059	1
2065	1
2067	1
2068	1
2071	1
2072	1
2077	1
2078	1
2079	1
2091	1
2092	1
2096	1
2098	1
2100	1
2105	1
2107	1
2111	1
2112	1
2115	1
2120	1
2126	1
2128	1
2132	1
2137	1
2138	2
2140	1
2144	1
2154	1
2156	3
2159	1
2160	1
2166	2
2168	1
2172	1
2174	1
2175	1
2176	1
2178	2
2181	1
2182	1
2183	1
2184	2
2185	1
2187	1
2188	2
2198	1
2201	1
2207	1
2211	1
2213	1
2215	1
2217	1
2219	1
2220	1
2222	1
2223	1
2232	2
2233	1
2240	1
2241	1
2247	1
2252	1
2253	1
2256	1
2257	1
2259	1
2260	2
2262	3
2269	1
2271	1
2276	1
2277	1
2278	1
2279	1
2281	2
2292	2
2293	1
2294	1
2295	2
2298	1
2299	1
2301	2
2304	1
2307	1
2309	2
2311	1
2313	1
2319	1
2320	1
2322	1
2324	1
2325	1
2336	2
2338	2
2339	1
2340	1
2343	1
2348	1
2349	1
2354	1
2356	2
2357	1
2362	2
2363	2
2365	2
2367	1
2370	1
2373	1
2380	1
2381	1
2382	2
2383	1
2386	1
2389	1
2396	1
2397	1
2398	1
2402	2
2403	1
2407	2
2410	1
2411	1
2413	1
2415	2
2416	1
2419	1
2422	1
2428	1
2429	1
2430	1
2432	1
2436	1
2439	1
2440	2
2441	1
2442	1
2444	2
2445	1
2446	1
2449	2
2451	2
2453	2
2454	1
2458	1
2460	2
2461	1
2464	1
2468	1
2470	1
2472	1
2477	1
2478	2
2481	1
2486	1
2489	1
2490	1
2491	1
2492	1
2497	1
2500	1
2501	2
2504	1
2506	1
2507	2
2511	1
2513	1
2514	2
2515	1
2523	2
2524	2
2527	1
2530	1
2533	1
2535	1
2539	1
2542	1
2547	2
2548	1
2549	1
2553	1
2556	1
2557	2
2558	1
2559	1
2560	2
2561	1
2562	1
2563	1
2564	1
2565	1
2566	1
2567	2
2569	1
2570	2
2572	3
2575	1
2577	2
2578	1
2581	1
2582	1
2583	2
2584	1
2586	1
2588	1
2589	2
2590	1
2592	1
2595	1
2598	3
2599	2
2603	2
2606	1
2608	1
2611	1
2612	1
2614	2
2616	1
2619	2
2622	1
2623	1
2624	1
2627	1
2629	3
2631	1
2632	1
2633	1
2634	1
2635	1
2638	2
2640	1
2641	1
2644	1
2645	1
2646	1
2649	1
2650	1
2652	2
2657	1
2658	1
2661	2
2663	1
2664	2
2666	1
2667	1
2668	1
2669	1
2671	1
2674	2
2675	1
2676	1
2677	2
2678	1
2679	1
2680	1
2681	2
2682	2
2684	1
2685	3
2687	1
2688	1
2691	4
2693	2
2694	1
2698	1
2702	1
2703	1
2704	1
2707	2
2708	1
2709	2
2711	1
2712	1
2713	1
2714	1
2716	1
2717	1
2721	2
2722	1
2723	1
2725	2
2726	1
2727	1
2730	2
2731	2
2734	1
2735	1
2739	1
2741	1
2742	1
2743	1
2744	2
2746	1
2747	2
2748	1
2749	3
2750	3
2752	1
2755	1
2761	1
2762	3
2764	2
2767	1
2769	1
2771	1
2775	1
2777	1
2778	1
2781	2
2782	1
2783	1
2785	1
2788	1
2792	1
2793	1
2799	2
2802	1
2806	2
2808	2
2810	3
2812	2
2813	1
2814	1
2816	3
2817	1
2819	2
2822	1
2823	1
2825	1
2826	3
2828	2
2829	1
2830	2
2832	1
2834	2
2836	3
2837	1
2840	5
2841	1
2842	2
2844	1
2846	3
2848	2
2849	2
2851	1
2854	2
2856	1
2857	1
2858	2
2862	1
2863	1
2864	1
2865	2
2866	1
2867	1
2868	1
2869	1
2871	2
2872	1
2873	1
2874	1
2875	1
2879	1
2880	1
2883	2
2885	1
2887	2
2888	2
2890	1
2891	1
2892	1
2893	1
2894	1
2895	1
2903	1
2905	1
2912	1
2915	1
2917	1
2918	2
2921	1
2923	1
2925	1
2926	1
2930	1
2940	1
2946	1
2948	1
2953	1
2960	1
2978	1
2985	1
3088	1
